Gene stable ID	Macaque gene stable ID	Macaque gene name	Gene name
ENSMUSG00000094773	ENSMMUG00000058470		Gm21812
ENSMUSG00000096223	ENSMMUG00000016045		Gm21874
ENSMUSG00000096223	ENSMMUG00000058470		Gm21874
ENSMUSG00000094556	ENSMMUG00000016045		Gm20821
ENSMUSG00000094556	ENSMMUG00000058470		Gm20821
ENSMUSG00000094484	ENSMMUG00000016045		Gm21244
ENSMUSG00000094484	ENSMMUG00000058470		Gm21244
ENSMUSG00000091077	ENSMMUG00000016045		Gm21292
ENSMUSG00000091077	ENSMMUG00000058470		Gm21292
ENSMUSG00000094679	ENSMMUG00000016045		Gm21721
ENSMUSG00000094679	ENSMMUG00000058470		Gm21721
ENSMUSG00000096820	ENSMMUG00000016045		Gm21425
ENSMUSG00000096820	ENSMMUG00000058470		Gm21425
ENSMUSG00000095900	ENSMMUG00000016045		Gm20773
ENSMUSG00000095900	ENSMMUG00000058470		Gm20773
ENSMUSG00000047161	ENSMMUG00000011801	CHST9	Chst9
ENSMUSG00000024304	ENSMMUG00000015178	CDH2	Cdh2
ENSMUSG00000048799	ENSMMUG00000015767	CEP120	Cep120
ENSMUSG00000073563	ENSMMUG00000006646	CSNK1G3	Csnk1g3
ENSMUSG00000059898	ENSMMUG00000007668	DSC3	Dsc3
ENSMUSG00000052713	ENSMMUG00000004409	ZNF608	Zfp608
ENSMUSG00000088227	ENSMMUG00000035632	U6	Gm22597
ENSMUSG00000088227	ENSMMUG00000024061	U6	Gm22597
ENSMUSG00000092702	ENSMMUG00000047870	Metazoa_SRP	Gm24514
ENSMUSG00000088440	ENSMMUG00000033004		Gm23555
ENSMUSG00000088440	ENSMMUG00000032915		Gm23555
ENSMUSG00000088440	ENSMMUG00000032744		Gm23555
ENSMUSG00000001700	ENSMMUG00000007899	GRAMD2B	Gramd3
ENSMUSG00000024331	ENSMMUG00000011687	DSC2	Dsc2
ENSMUSG00000044322	ENSMMUG00000011690	DSC1	Dsc1
ENSMUSG00000034774	ENSMMUG00000022703	DSG1	Dsg1c
ENSMUSG00000069441	ENSMMUG00000022703	DSG1	Dsg1a
ENSMUSG00000061928	ENSMMUG00000022703	DSG1	Dsg1b
ENSMUSG00000053644	ENSMMUG00000016682	ALDH7A1	Aldh7a1
ENSMUSG00000001804	ENSMMUG00000022704	DSG4	Dsg4
ENSMUSG00000008301	ENSMMUG00000016683	PHAX	Phax
ENSMUSG00000032900	ENSMMUG00000056480	TEX43	Tex43
ENSMUSG00000024590	ENSMMUG00000000823	LMNB1	Lmnb1
ENSMUSG00000032656	ENSMMUG00000021547	MARCHF3	Marchf3
ENSMUSG00000056632	ENSMMUG00000021094	DSG3	Dsg3
ENSMUSG00000024592	ENSMMUG00000037806	C5orf63	C330018D20Rik
ENSMUSG00000044393	ENSMMUG00000021095	DSG2	Dsg2
ENSMUSG00000061808	ENSMMUG00000052277	TTR	Ttr
ENSMUSG00000056124	ENSMMUG00000016674	B4GALT6	B4galt6
ENSMUSG00000024593	ENSMMUG00000018827	MEGF10	Megf10
ENSMUSG00000033382	ENSMMUG00000018006	TRAPPC8	Trappc8
ENSMUSG00000033107	ENSMMUG00000059512	RNF125	Rnf125
ENSMUSG00000024317	ENSMMUG00000012849	RNF138	Rnf138
ENSMUSG00000024313	ENSMMUG00000023019	MEP1B	Mep1b
ENSMUSG00000042680	ENSMMUG00000023020	GAREM1	Garem1
ENSMUSG00000119849	ENSMMUG00000025504	Y_RNA	Gm54376
ENSMUSG00000119849	ENSMMUG00000027680	Y_RNA	Gm54376
ENSMUSG00000119849	ENSMMUG00000062437	Y_RNA	Gm54376
ENSMUSG00000119849	ENSMMUG00000025934	Y_RNA	Gm54376
ENSMUSG00000119849	ENSMMUG00000027775	Y_RNA	Gm54376
ENSMUSG00000119849	ENSMMUG00000047460	Y_RNA	Gm54376
ENSMUSG00000119849	ENSMMUG00000037304	Y_RNA	Gm54376
ENSMUSG00000119849	ENSMMUG00000026326	Y_RNA	Gm54376
ENSMUSG00000024598	ENSMMUG00000010682	FBN2	Fbn2
ENSMUSG00000042514	ENSMMUG00000008190	KLHL14	Klhl14
ENSMUSG00000024600	ENSMMUG00000017031	SLC27A6	Slc27a6
ENSMUSG00000024601	ENSMMUG00000057243	ISOC1	Isoc1
ENSMUSG00000053441	ENSMMUG00000057304	ADAMTS19	Adamts19
ENSMUSG00000024306	ENSMMUG00000004328	CCDC178	Ccdc178
ENSMUSG00000065968	ENSMMUG00000049915	IFITM2	Ifitm7
ENSMUSG00000065968	ENSMMUG00000013256	IFITM3	Ifitm7
ENSMUSG00000065968	ENSMMUG00000013257		Ifitm7
ENSMUSG00000084576	ENSMMUG00000037376	U6	Gm23655
ENSMUSG00000033863	ENSMMUG00000063718	KLF9	Klf9
ENSMUSG00000091212	ENSMMUG00000051158	KRTAP11-1	Krtap11-1
ENSMUSG00000006456	ENSMMUG00000020363	RBM14	Rbm14
ENSMUSG00000044117	ENSMMUG00000058016	BMERB1	Bmerb1
ENSMUSG00000050875	ENSMMUG00000044051	MINAR2	Minar2
ENSMUSG00000022827	ENSMMUG00000001594	RABL3	Rabl3
ENSMUSG00000025075	ENSMMUG00000001207	HABP2	Habp2
ENSMUSG00000022821	ENSMMUG00000001593	HGD	Hgd
ENSMUSG00000058152	ENSMMUG00000003312	CHSY3	Chsy3
ENSMUSG00000022820	ENSMMUG00000001592	NDUFB4	Ndufb4
ENSMUSG00000034108	ENSMMUG00000005513	CCS	Ccs
ENSMUSG00000060657	ENSMMUG00000018035	MARF1	Marf1
ENSMUSG00000045215	ENSMMUG00000014451	ASXL3	Asxl3
ENSMUSG00000067872	ENSMMUG00000005512	CCDC87	Ccdc87
ENSMUSG00000083282	ENSMMUG00000002496	CTSF	Ctsf
ENSMUSG00000070074	ENSMMUG00000027126	MIR484	Mir484
ENSMUSG00000022816	ENSMMUG00000002925	FSTL1	Fstl1
ENSMUSG00000024603	ENSMMUG00000019764	DCTN4	Dctn4
ENSMUSG00000108763	ENSMMUG00000065003	BTN3A1	Btnl12
ENSMUSG00002075418	ENSMMUG00000064010	5S_rRNA	Gm54385
ENSMUSG00000034158	ENSMMUG00000000075	LRRC58	Lrrc58
ENSMUSG00000046961	ENSMMUG00000001981	GPR156	Gpr156
ENSMUSG00000022812	ENSMMUG00000001980	GSK3B	Gsk3b
ENSMUSG00000006457	ENSMMUG00000002494	ACTN3	Actn3
ENSMUSG00000041923	ENSMMUG00000017276	NOL4	Nol4
ENSMUSG00000022678	ENSMMUG00000010366	NDE1	Nde1
ENSMUSG00000024604	ENSMMUG00000020683	RBM22	Rbm22
ENSMUSG00000002489	ENSMMUG00000019571	TIAM1	Tiam1
ENSMUSG00000049173	ENSMMUG00000020679	MYOZ3	Myoz3
ENSMUSG00000043079	ENSMMUG00000005414	NDST1	Synpo
ENSMUSG00000118919	ENSMMUG00000028453	U6	Gm24263
ENSMUSG00000006463	ENSMMUG00000020727	ZDHHC24	Zdhhc24
ENSMUSG00000033207	ENSMMUG00000008343	MAMDC2	Mamdc2
ENSMUSG00000024608	ENSMMUG00000003234		Rps14
ENSMUSG00000033053	ENSMMUG00000015844	CFAP95	Cfap95
ENSMUSG00000074925	ENSMMUG00000003132	PTAR1	Ptar1
ENSMUSG00000024302	ENSMMUG00000003302	DTNA	Dtna
ENSMUSG00000022982	ENSMMUG00000001711	SOD1	Sod1
ENSMUSG00000022983	ENSMMUG00000001712	SCAF4	Scaf4
ENSMUSG00002074886	ENSMMUG00000036937	U6	Gm54401
ENSMUSG00002074886	ENSMMUG00000033269	U6	Gm54401
ENSMUSG00002074886	ENSMMUG00000025313	U6	Gm54401
ENSMUSG00000024897	ENSMMUG00000011401	APBA1	Apba1
ENSMUSG00000071604	ENSMMUG00000005401	FAM189A2	Entrep1
ENSMUSG00000063904	ENSMMUG00000031207	DPP3	Dpp3
ENSMUSG00000053414	ENSMMUG00000012917	HUNK	Hunk
ENSMUSG00000022978	ENSMMUG00000059707	MIS18A	Mis18a
ENSMUSG00000024610	ENSMMUG00000009113	CD74	Cd74
ENSMUSG00000039956	ENSMMUG00000059677	MRAP	Mrap
ENSMUSG00000039929	ENSMMUG00000010295	URB1	Urb1
ENSMUSG00000024812	ENSMMUG00000003780	TJP2	Tjp2
ENSMUSG00000024277	ENSMMUG00000017662	MAPRE2	Mapre2
ENSMUSG00000018830	ENSMMUG00000010367	MYH11	Myh11
ENSMUSG00000089290	ENSMMUG00000046045	U6	Gm23207
ENSMUSG00000024276	ENSMMUG00000020530	ZNF397	Zfp397
ENSMUSG00000063281	ENSMMUG00000049532		Zfp35
ENSMUSG00000051469	ENSMMUG00000051333	ZNF24	Zfp24
ENSMUSG00000024901	ENSMMUG00000003387	PELI3	Peli3
ENSMUSG00000047989	ENSMMUG00000020108	INO80C	Ino80c
ENSMUSG00000059363	ENSMMUG00000000357	FXN	Fxn
ENSMUSG00000024613	ENSMMUG00000009111	TCOF1	Tcof1
ENSMUSG00000024902	ENSMMUG00000008876	MRPL11	Mrpl11
ENSMUSG00000045903	ENSMMUG00000015982	NPAS4	Npas4
ENSMUSG00000024867	ENSMMUG00000012472	PIP5K1B	Pip5k1b
ENSMUSG00000048572	ENSMMUG00000056154	TMEM252	Tmem252
ENSMUSG00000065022	ENSMMUG00000026065		AF357341
ENSMUSG00000065022	ENSMMUG00000053086		AF357341
ENSMUSG00000064545	ENSMMUG00000026065		Gm22981
ENSMUSG00000064545	ENSMMUG00000053086		Gm22981
ENSMUSG00000041731	ENSMMUG00000008230	PGM5	Pgm5
ENSMUSG00000064720	ENSMMUG00000026065		Gm25856
ENSMUSG00000064720	ENSMMUG00000053086		Gm25856
ENSMUSG00000084487	ENSMMUG00000058284	SNORD114-14	Gm23787
ENSMUSG00000084604	ENSMMUG00000053902	SNORD114-22	Gm22205
ENSMUSG00000088820	ENSMMUG00000050138	SNORD114-4	Gm25224
ENSMUSG00000036412	ENSMMUG00000011565	ARSI	Arsi
ENSMUSG00000020607	ENSMMUG00000004215	LRATD1	Lratd1
ENSMUSG00000000420	ENSMMUG00000000457	GALNT1	Galnt1
ENSMUSG00000051490	ENSMMUG00000023182		Foxd4
ENSMUSG00000065617	ENSMMUG00000027026	MIR323A	Mir323
ENSMUSG00000022677	ENSMMUG00000038422	CEP20	Cep20
ENSMUSG00000070141	ENSMMUG00000033111	mml-mir-494	Mir494
ENSMUSG00000049134	ENSMMUG00000001208	NRAP	Nrap
ENSMUSG00000119624	ENSMMUG00000034966	U6	Gm25414
ENSMUSG00000119624	ENSMMUG00000054765	U6	Gm25414
ENSMUSG00000119624	ENSMMUG00000036060	U6	Gm25414
ENSMUSG00000039903	ENSMMUG00000048824	EVA1C	Eva1c
ENSMUSG00000098838	ENSMMUG00000027095	MIR381	Mir381
ENSMUSG00000056380	ENSMMUG00000001620	GPR50	Gpr50
ENSMUSG00000020601	ENSMMUG00000038615	TRIB2	Trib2
ENSMUSG00000033965	ENSMMUG00000013165	SLC16A2	Slc16a2
ENSMUSG00000065532	ENSMMUG00000027111	mml-mir-187	Mir187
ENSMUSG00000024273	ENSMMUG00000018782	C18H18orf21	2700062C07Rik
ENSMUSG00000035181	ENSMMUG00000011779	HEATR5A	Heatr5a
ENSMUSG00000073257	ENSMMUG00000063989	SYCP3	Gm10488
ENSMUSG00000040446	ENSMMUG00000018777	RPRD1A	Rprd1a
ENSMUSG00000024270	ENSMMUG00000018784	SLC39A6	Slc39a6
ENSMUSG00000022972	ENSMMUG00000010304	CFAP298	Cfap298
ENSMUSG00000073131	ENSMMUG00000058334		Vma21
ENSMUSG00000073255	ENSMMUG00000063989	SYCP3	Gm14632
ENSMUSG00000022790	ENSMMUG00000008075	IGSF11	Igsf11
ENSMUSG00000024617	ENSMMUG00000011563	CAMK2A	Camk2a
ENSMUSG00000033063	ENSMMUG00000016712		Cntnap3
ENSMUSG00000041380	ENSMMUG00000009607	HTR2C	Htr2c
ENSMUSG00000061080	ENSMMUG00000012579	LSAMP	Lsamp
ENSMUSG00000020956	ENSMMUG00000050472	DTD2	Dtd2
ENSMUSG00000056537	ENSMMUG00000009249	RLIM	Rlim
ENSMUSG00000035148	ENSMMUG00000015703	GPR33	Gpr33
ENSMUSG00000071235	ENSMMUG00000012383	VRTN	Vrtn
ENSMUSG00000077535	ENSMMUG00000035966	U6	Gm22543
ENSMUSG00000041817	ENSMMUG00000011198	FAM169A	Fam169a
ENSMUSG00000047261	ENSMMUG00000012578	GAP43	Gap43
ENSMUSG00000077767	ENSMMUG00000033074	SNORA35	Snora35
ENSMUSG00000064876	ENSMMUG00000032910	U6	Gm23378
ENSMUSG00000073130	ENSMMUG00000022771	PASD1	Gm1141
ENSMUSG00000068617	ENSMMUG00000053238	CLXN	Efcab1
ENSMUSG00000056223	ENSMMUG00000038652		Spata31
ENSMUSG00000056223	ENSMMUG00000056806		Spata31
ENSMUSG00000065450	ENSMMUG00000032745	mml-mir-448	Mir448
ENSMUSG00000094759	ENSMMUG00000063989	SYCP3	Gm10487
ENSMUSG00000052026	ENSMMUG00000011559	SLC6A7	Slc6a7
ENSMUSG00000033361	ENSMMUG00000016929	PRRG3	Prrg3
ENSMUSG00000057762	ENSMMUG00000023022	PLP2	Gm6169
ENSMUSG00000065448	ENSMMUG00000027109	mml-mir-154	Mir154
ENSMUSG00000070136	ENSMMUG00000032717	mml-mir-496	Mir496a
ENSMUSG00000071234	ENSMMUG00000038996	SYNDIG1L	Syndig1l
ENSMUSG00000095754	ENSMMUG00000016045		Spin2f
ENSMUSG00000095754	ENSMMUG00000058470		Spin2f
ENSMUSG00000094472	ENSMMUG00000060336		Gm21897
ENSMUSG00000046449	ENSMMUG00000011440	NEXMIF	Nexmif
ENSMUSG00000076052	ENSMMUG00000033362	mml-mir-541	Mir541
ENSMUSG00000024619	ENSMMUG00000050352	CDX1	Cdx1
ENSMUSG00000065570	ENSMMUG00000027019	mml-mir-412	Mir412
ENSMUSG00000035142	ENSMMUG00000012726	NUBPL	Nubpl
ENSMUSG00000024271	ENSMMUG00000018785	ELP2	Elp2
ENSMUSG00000090658	ENSMMUG00000047417		Prss47
ENSMUSG00000022973	ENSMMUG00000004624	SYNJ1	Synj1
ENSMUSG00000038212	ENSMMUG00000016343	MFSD14B	Mfsd14b
ENSMUSG00000096645	ENSMMUG00000016045		Spin2e
ENSMUSG00000096645	ENSMMUG00000058470		Spin2e
ENSMUSG00000053593	ENSMMUG00000040974	FATE1	Fate1
ENSMUSG00000024891	ENSMMUG00000015984	SLC29A2	Slc29a2
ENSMUSG00000095770	ENSMMUG00000016045		Gm21637
ENSMUSG00000095770	ENSMMUG00000058470		Gm21637
ENSMUSG00000031289	ENSMMUG00000022224	IL13RA2	Il13ra2
ENSMUSG00000021242	ENSMMUG00000006563	NPC2	Npc2
ENSMUSG00000021241	ENSMMUG00000050430	ISCA2	Isca2
ENSMUSG00000049806	ENSMMUG00000049478	OR9H1P	Or9s18
ENSMUSG00000021359	ENSMMUG00000006186	TFAP2A	Tfap2a
ENSMUSG00000035133	ENSMMUG00000016346	ARHGAP5	Arhgap5
ENSMUSG00000005864	ENSMMUG00000063694	CNGA2	Cnga2
ENSMUSG00000033343	ENSMMUG00000063217	MAGEA10	Magea4
ENSMUSG00000047379	ENSMMUG00000015992	B4GAT1	B4gat1
ENSMUSG00000031333	ENSMMUG00000015619	ABCB7	Abcb7
ENSMUSG00000119273	ENSMMUG00000065338	U6	Gm24859
ENSMUSG00000039616	ENSMMUG00000018791	MOCOS	Mocos
ENSMUSG00000119013	ENSMMUG00000065338	U6	Gm23296
ENSMUSG00000024878	ENSMMUG00000016193		Cbwd1
ENSMUSG00000061603	ENSMMUG00000015128	AKAP6	Akap6
ENSMUSG00000089130	ENSMMUG00000033004		Gm24770
ENSMUSG00000089130	ENSMMUG00000032915		Gm24770
ENSMUSG00000089130	ENSMMUG00000032744		Gm24770
ENSMUSG00000021938	ENSMMUG00000020262	PSPC1	Pspc1
ENSMUSG00000024620	ENSMMUG00000011557	PDGFRB	Pdgfrb
ENSMUSG00000022674	ENSMMUG00000008223	UBE2V2	Ube2v2
ENSMUSG00000032999	ENSMMUG00000028711	NLRP4	Nlrp4f
ENSMUSG00000094601	ENSMMUG00000016045		Gm5926
ENSMUSG00000094601	ENSMMUG00000058470		Gm5926
ENSMUSG00002075381	ENSMMUG00000024837	SNORA19	Gm54426
ENSMUSG00000025076	ENSMMUG00000001217	CASP7	Casp7
ENSMUSG00000073016	ENSMMUG00000021204	UPRT	Uprt
ENSMUSG00000021010	ENSMMUG00000014839	NPAS3	Npas3
ENSMUSG00000031340	ENSMMUG00000010936	GABRE	Gabre
ENSMUSG00000055639	ENSMMUG00000013234	DACH1	Dach1
ENSMUSG00000080268	ENSMMUG00000015991	BRMS1	Brms1
ENSMUSG00000022673	ENSMMUG00000015360	MCM4	Mcm4
ENSMUSG00000043453	ENSMMUG00000063217	MAGEA10	Magea10
ENSMUSG00000021360	ENSMMUG00000020132	GCNT2	Gcnt2
ENSMUSG00000035105	ENSMMUG00000000040	EGLN3	Egln3
ENSMUSG00000064605	ENSMMUG00000024986	U1	Gm22220
ENSMUSG00000052085	ENSMMUG00000016976	DOCK8	Dock8
ENSMUSG00000033906	ENSMMUG00000021207	ZDHHC15	Zdhhc15
ENSMUSG00000044408	ENSMMUG00000049364	SPTSSA	Sptssa
ENSMUSG00000024621	ENSMMUG00000011556	CSF1R	Csf1r
ENSMUSG00000022974	ENSMMUG00000043714	PAXBP1	Paxbp1
ENSMUSG00000002020	ENSMMUG00000018015	LTBP2	Ltbp2
ENSMUSG00000021514	ENSMMUG00000020505	ZNF274	Zfp369
ENSMUSG00000031224	ENSMMUG00000023635	MAGEE2	Magee2
ENSMUSG00000119462	ENSMMUG00000059863	U6	Gm26139
ENSMUSG00000060377	ENSMMUG00000061624		Rpl36a-ps1
ENSMUSG00000095659	ENSMMUG00000016045		Spin2g
ENSMUSG00000095659	ENSMMUG00000058470		Spin2g
ENSMUSG00000040123	ENSMMUG00000001920	ZMYM5	Zmym5
ENSMUSG00000031343	ENSMMUG00000001540	GABRA3	Gabra3
ENSMUSG00000041138	ENSMMUG00000010167	NME8	Nme8
ENSMUSG00000005705	ENSMMUG00000060341	AGRP	Agrp
ENSMUSG00000024883	ENSMMUG00000015987	RIN1	Rin1
ENSMUSG00000077685	ENSMMUG00000032819	SNORD86	Gm22498
ENSMUSG00000033186	ENSMMUG00000060508	MZT1	Mzt1
ENSMUSG00000038604	ENSMMUG00000017105	RIPOR1	Ripor1
ENSMUSG00000077847	ENSMMUG00000049702	mml-mir-105-2	Mir105
ENSMUSG00000077847	ENSMMUG00000049974	mml-mir-105-1	Mir105
ENSMUSG00000073247	ENSMMUG00000063989	SYCP3	Gm10486
ENSMUSG00000024622	ENSMMUG00000011554	HMGXB3	Hmgxb3
ENSMUSG00000037572	ENSMMUG00000000302	WDHD1	Wdhd1
ENSMUSG00000039851	ENSMMUG00000012298	C3H21orf62	4932438H23Rik
ENSMUSG00000056481	ENSMMUG00000015986	CD248	Cd248
ENSMUSG00000022708	ENSMMUG00000020641	ZBTB20	Zbtb20
ENSMUSG00000061451	ENSMMUG00000006955	TMEM151A	Tmem151a
ENSMUSG00000032702	ENSMMUG00000019862	KANK1	Kank1
ENSMUSG00000036061	ENSMMUG00000011642	SMUG1	Smug1
ENSMUSG00000038683	ENSMMUG00000018787	PAK1IP1	Pak1ip1
ENSMUSG00000031344	ENSMMUG00000054328	GABRQ	Gabrq
ENSMUSG00000005698	ENSMMUG00000009798	CTCF	Ctcf
ENSMUSG00000068114	ENSMMUG00000011531	CCDC134	Ccdc134
ENSMUSG00000034320	ENSMMUG00000029776	SLC26A2	Slc26a2
ENSMUSG00000054302	ENSMMUG00000056506	EAPP	Eapp
ENSMUSG00000042372	ENSMMUG00000044083	DMRT3	Dmrt3
ENSMUSG00000073245	ENSMMUG00000063989	SYCP3	Gm14819
ENSMUSG00000034295	ENSMMUG00000006862	FHOD3	Fhod3
ENSMUSG00000031618	ENSMMUG00000014955	NR3C2	Nr3c2
ENSMUSG00000048138	ENSMMUG00000014844	DMRT2	Dmrt2
ENSMUSG00000024875	ENSMMUG00000001403	YIF1A	Yif1a
ENSMUSG00000022155	ENSMMUG00000004774	MROH2B	Mroh2b
ENSMUSG00000031347	ENSMMUG00000020743	CETN2	Cetn2
ENSMUSG00000053101	ENSMMUG00000040368	GPR141	Gpr141
ENSMUSG00000017843	ENSMMUG00000000186	PPP2R5C	Ppp2r5c
ENSMUSG00000017843	ENSMMUG00000006148		Ppp2r5c
ENSMUSG00000084648	ENSMMUG00000056635	U6	Gm24378
ENSMUSG00000084648	ENSMMUG00000052516	U6	Gm24378
ENSMUSG00000041112	ENSMMUG00000023104	ELMO1	Elmo1
ENSMUSG00000031290	ENSMMUG00000017323	LRCH2	Lrch2
ENSMUSG00000021945	ENSMMUG00000030812	ZMYM2	Zmym2
ENSMUSG00000025078	ENSMMUG00000016646	NHLRC2	Nhlrc2
ENSMUSG00000088942	ENSMMUG00000035981	U2	Gm23260
ENSMUSG00000050357	ENSMMUG00000009799	CARMIL2	Carmil2
ENSMUSG00000035283	ENSMMUG00000044756	ADRB1	Adrb1
ENSMUSG00000009575	ENSMMUG00000004950	CBX5	Cbx5
ENSMUSG00000024873	ENSMMUG00000006950	CNIH2	Cnih2
ENSMUSG00000022070	ENSMMUG00000000784	BORA	Bora
ENSMUSG00000031592	ENSMMUG00000015487	PCM1	Pcm1
ENSMUSG00000035173	ENSMMUG00000022514	CCDC186	Ccdc186
ENSMUSG00000079105	ENSMMUG00000014171	C7	C7
ENSMUSG00000071552	ENSMMUG00000054667	TIGIT	Tigit
ENSMUSG00000022672	ENSMMUG00000015347	PRKDC	Prkdc
ENSMUSG00000065714	ENSMMUG00000060618	U6	Gm25652
ENSMUSG00000041849	ENSMMUG00000023808	CARD6	Card6
ENSMUSG00000021322	ENSMMUG00000022275	AOAH	Aoah
ENSMUSG00000077737	ENSMMUG00000032834	SNORD72	Snord72
ENSMUSG00000050697	ENSMMUG00000023806	PRKAA1	Prkaa1
ENSMUSG00000024870	ENSMMUG00000046183		Rab1b
ENSMUSG00000024870	ENSMMUG00000031202		Rab1b
ENSMUSG00000021840	ENSMMUG00000048372	MAPK1IP1L	Mapk1ip1l
ENSMUSG00000031226	ENSMMUG00000019569	PBDC1	Pbdc1
ENSMUSG00000033166	ENSMMUG00000000787	DIS3	Dis3
ENSMUSG00000022463	ENSMMUG00000003357	SREBF2	Srebf2
ENSMUSG00000024862	ENSMMUG00000022520	KLC2	Klc2
ENSMUSG00000037531	ENSMMUG00000009744	MRPL47	Mrpl47
ENSMUSG00000024575	ENSMMUG00000004752	PDE6A	Pde6a
ENSMUSG00000021363	ENSMMUG00000005532	MAK	Mak
ENSMUSG00000031349	ENSMMUG00000013176	NSDHL	Nsdhl
ENSMUSG00000039167	ENSMMUG00000023345	ADGRL4	Adgrl4
ENSMUSG00000024269	ENSMMUG00000006863	TPGS2	Tpgs2
ENSMUSG00000031227	ENSMMUG00000049351	MAGEE1	Magee1
ENSMUSG00000050335	ENSMMUG00000003565	LGALS3	Lgals3
ENSMUSG00000065499	ENSMMUG00000027122	mml-mir-384	Mir384
ENSMUSG00000027673	ENSMMUG00000009746	NDUFB5	Ndufb5
ENSMUSG00000038000	ENSMMUG00000009805	ACD	Acd
ENSMUSG00000022369	ENSMMUG00000002601	MTBP	Mtbp
ENSMUSG00000033871	ENSMMUG00000004749	PPARGC1B	Ppargc1b
ENSMUSG00000024855	ENSMMUG00000022518	PACS1	Pacs1
ENSMUSG00000031230	ENSMMUG00000011744	FGF16	Fgf16
ENSMUSG00000040040	ENSMMUG00000013367	IFT88	Ift88
ENSMUSG00000054414	ENSMMUG00000003728	SLC30A7	Slc30a7
ENSMUSG00000022705	ENSMMUG00000022936	DRD3	Drd3
ENSMUSG00000018707	ENSMMUG00000005780	DYNC1H1	Dync1h1
ENSMUSG00000105200	ENSMMUG00000026873	MIR378A	Mir378a
ENSMUSG00000033632	ENSMMUG00000006864	KIAA1328	AW554918
ENSMUSG00000028037	ENSMMUG00000002350	IFI44	Ifi44
ENSMUSG00000022671	ENSMMUG00000013573		Mzt2
ENSMUSG00000031591	ENSMMUG00000015497	ASAH1	Asah1
ENSMUSG00000071637	ENSMMUG00000013151	CEBPD	Cebpd
ENSMUSG00000022704	ENSMMUG00000001953	QTRT2	Qtrt2
ENSMUSG00000039146	ENSMMUG00000001569	IFI44L	Ifi44l
ENSMUSG00000024853	ENSMMUG00000011743	SF3B2	Sf3b2
ENSMUSG00000028036	ENSMMUG00000010594	PTGFR	Ptgfr
ENSMUSG00000024268	ENSMMUG00000006866	CELF4	Celf4
ENSMUSG00000021666	ENSMMUG00000019998	GFM2	Gfm2
ENSMUSG00000031093	ENSMMUG00000011498	DOCK11	Dock11
ENSMUSG00000022064	ENSMMUG00000002533	PIBF1	Pibf1
ENSMUSG00000056900	ENSMMUG00000003594	USP13	Usp13
ENSMUSG00000021243	ENSMMUG00000008887	FCF1	Fcf1
ENSMUSG00000119162	ENSMMUG00000037181	SNORA84	Gm25989
ENSMUSG00000041974	ENSMMUG00000013149	SPIDR	Spidr
ENSMUSG00000005699	ENSMMUG00000062585	PARD6A	Pard6a
ENSMUSG00000021270	ENSMMUG00000054990	HSP90AA1	Hsp90aa1
ENSMUSG00000065465	ENSMMUG00000039561	mml-mir-33a	Mir33
ENSMUSG00000096883	ENSMMUG00000015101	SHISA8	Shisa8
ENSMUSG00000050222	ENSMMUG00000039479	IL17D	Il17d
ENSMUSG00000031590	ENSMMUG00000001824		Frg1
ENSMUSG00000031590	ENSMMUG00000047496		Frg1
ENSMUSG00000047658	ENSMMUG00000052507	GAL3ST3	Gal3st3
ENSMUSG00000060429	ENSMMUG00000002607	SNTB1	Sntb1
ENSMUSG00000007817	ENSMMUG00000008790	ZMIZ1	Zmiz1
ENSMUSG00000038498	ENSMMUG00000057179	CATSPER1	Catsper1
ENSMUSG00000027963	ENSMMUG00000003727	EXTL2	Extl2
ENSMUSG00000013155	ENSMMUG00000009808	ENKD1	Enkd1
ENSMUSG00000024846	ENSMMUG00000056794	CST6	Cst6
ENSMUSG00000041957	ENSMMUG00000000595	PKP2	Pkp2
ENSMUSG00000025081	ENSMMUG00000022517	TDRD1	Tdrd1
ENSMUSG00002075771	ENSMMUG00000026456	SNORD95	Gm54636
ENSMUSG00000013158	ENSMMUG00000043912	C20H16orf86	4933405L10Rik
ENSMUSG00000037148	ENSMMUG00000014953	ARHGAP10	Arhgap10
ENSMUSG00000068105	ENSMMUG00000052011	TNFRSF13C	Tnfrsf13c
ENSMUSG00000022701	ENSMMUG00000001949	CCDC191	Ccdc191
ENSMUSG00000039131	ENSMMUG00000049326	GIPC2	Gipc2
ENSMUSG00000020593	ENSMMUG00000021672	LPIN1	Lpin1
ENSMUSG00000022367	ENSMMUG00000045043	HAS2	Has2
ENSMUSG00000046434	ENSMMUG00000012989	HNRNPA1	Hnrnpa1
ENSMUSG00000021951	ENSMMUG00000013370	EEF1AKMT1	Eef1akmt1
ENSMUSG00000028035	ENSMMUG00000050425	DNAJB4	Dnajb4
ENSMUSG00000022792	ENSMMUG00000013654	YARS2	Yars2
ENSMUSG00000084700	ENSMMUG00000034570	U2	Gm22984
ENSMUSG00000064584	ENSMMUG00000028427	U1	Gm25130
ENSMUSG00000036304	ENSMMUG00000001946	ZDHHC23	Zdhhc23
ENSMUSG00000065238	ENSMMUG00000034570	U2	Gm22970
ENSMUSG00000072294	ENSMMUG00000019097	KLF12	Klf12
ENSMUSG00000033628	ENSMMUG00000014553	PIK3C3	Pik3c3
ENSMUSG00000027778	ENSMMUG00000017282	IFT80	Ift80
